Player,Team,#,Nation,Minutes,Goals,Assists,Penalty Shoot on Goal,Penalty Shoot,Total Shoot,Shoot on Target,Yellow Cards,Red Cards,Touches,Dribbles,Tackles,Blocks,Expected Goals (xG),Non-Penalty xG (npxG),Expected Assists (xAG),Shot-Creating Actions,Goal-Creating Actions,Passes Completed,Passes Attempted,Pass Completion %,Progressive Passes,Carries,Progressive Carries,Dribble Attempts,Successful Dribbles,Date,Age,TeamShots,TeamxG,TeamPassAccuracy,TeamDribbles,TeamProgression,DaysSinceLastMatch,RollingAvgGoals,Position_WB,Position_CM,Position_DM,Position_RB,Position_GK,Position_RW,Position_AM,Position_FW,Position_LB,Position_CB,Position_LW,Position_LM,Position_RM
262,11,3,0,90,0,0,0,0,1,0,1,0,48,1,1,0,0.0,0.0,0.2,3,0,24,36,66.7,3,25,2,2,2,86,24.83013698630137,8,1.6,66.00714285714285,17,13,8,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0
263,12,31,24,73,0,0,0,0,3,0,1,0,35,0,0,1,0.2,0.2,0.1,4,0,15,28,53.6,2,24,5,2,2,1,27.02191780821918,15,2.2,80.2875,24,23,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,12,31,24,90,0,0,0,0,1,1,0,0,31,2,0,0,0.0,0.0,0.0,1,0,10,21,47.6,3,16,1,2,1,8,27.041095890410958,11,1.2,77.6625,22,16,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,12,31,24,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,1,1,0,15,27.06027397260274,10,1.5,76.71875,17,17,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,12,31,24,45,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.2,1,0,16,18,88.9,3,20,7,5,1,36,27.117808219178084,9,1.7000000000000002,86.9625,15,23,21,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,12,31,24,63,0,1,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.4,1,1,26,32,81.3,3,27,2,1,0,44,27.13972602739726,7,0.7000000000000001,85.53125,15,18,8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,12,31,24,62,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.0,2,0,17,21,81.0,2,24,2,4,1,51,27.15890410958904,11,0.4,80.48571428571428,12,21,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,12,31,24,60,0,0,0,0,1,0,1,0,33,0,1,1,0.0,0.0,0.1,2,0,13,17,76.5,3,17,2,3,1,64,27.194520547945206,14,1.6,82.3125,11,20,13,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,12,31,24,20,0,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.2,1,1,1,2,50.0,0,2,0,0,0,71,27.213698630136985,18,1.8,78.325,11,18,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,12,31,24,11,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,6,2,0,0,79,27.235616438356164,12,1.9,78.8,19,13,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,12,31,24,64,0,0,0,0,1,0,0,0,21,0,0,1,0.1,0.1,0.0,1,0,11,16,68.8,1,9,0,1,1,85,27.252054794520546,12,1.5,78.08125,16,14,6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,1,26,9,63,0,0,0,0,1,0,0,0,31,2,0,2,0.2,0.2,0.0,1,0,23,25,92.0,1,16,1,1,0,29,20.471232876712328,5,1.0,86.64375,21,21,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,1,26,9,32,0,0,0,0,0,0,0,0,11,0,1,2,0.0,0.0,0.0,0,0,8,8,100.0,0,2,0,0,0,36,20.49041095890411,11,2.5,82.6,16,14,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,1,26,9,45,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.2,1,0,11,16,68.8,0,10,2,0,0,45,20.515068493150686,9,0.6000000000000001,83.50625,20,12,9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,1,26,9,1,0,0,0,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,78,20.605479452054794,9,0.7,84.89375,14,18,33,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,1,26,9,31,0,0,0,0,0,0,1,0,26,0,0,1,0.0,0.0,0.0,1,0,19,25,76.0,2,15,1,1,1,85,20.624657534246577,9,0.6000000000000001,79.2,16,25,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,16,6,0,90,0,0,0,0,0,0,0,0,56,1,2,1,0.0,0.0,0.0,1,0,47,48,97.9,2,33,0,0,0,2,21.476712328767125,10,0.9,85.51333333333334,20,16,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,0,0,85,1,1,2,0.0,0.0,0.0,0,0,71,77,92.2,1,54,0,0,0,9,21.495890410958904,14,1.7999999999999998,84.06875,14,26,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,2,1,0,0,124,1,1,1,0.2,0.2,0.0,1,0,106,112,94.6,10,69,1,1,0,16,21.515068493150686,13,2.4,82.55,13,23,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,1,0,71,0,0,2,0.0,0.0,0.0,3,0,53,62,85.5,7,31,2,0,0,29,21.55068493150685,10,0.7,82.77333333333333,12,17,13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,0,0,72,0,1,1,0.0,0.0,0.6,1,0,55,62,88.7,2,44,0,0,0,36,21.56986301369863,12,2.3000000000000003,83.99375,19,24,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,0,0,59,1,2,2,0.0,0.0,0.0,1,0,39,50,78.0,0,27,0,1,1,43,21.589041095890412,14,4.199999999999999,75.9375,22,14,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,89,0,0,0,0,0,0,1,0,85,0,3,2,0.0,0.0,0.0,1,0,73,78,93.6,6,39,0,2,1,51,21.610958904109587,22,2.4,82.14375,14,39,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,0,0,89,2,0,0,0.0,0.0,0.0,1,0,71,81,87.7,5,51,0,1,1,65,21.649315068493152,12,0.9,85.6375,12,24,14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,0,0,68,1,1,0,0.0,0.0,0.0,2,1,48,55,87.3,2,35,0,0,0,72,21.66849315068493,17,1.7,82.18666666666667,12,22,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,1,0,0,0,79,1,3,2,0.0,0.0,0.0,1,0,60,68,88.2,5,44,0,0,0,79,21.687671232876713,12,1.0,79.14285714285714,20,16,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,16,6,0,90,0,0,0,0,0,0,1,0,85,2,1,1,0.0,0.0,0.0,2,0,65,79,82.3,0,53,0,0,0,86,21.706849315068492,17,1.7,81.58,18,23,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,4,4,0,83,0,0,0,0,0,0,1,0,54,1,2,2,0.0,0.0,0.2,1,0,29,40,72.5,5,20,1,0,0,1,27.536986301369865,13,1.2000000000000002,71.725,18,18,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,0,0,0,0,60,5,1,1,0.0,0.0,0.1,4,0,35,50,70.0,5,19,2,0,0,9,27.55890410958904,16,2.1,70.93125,21,16,8,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,1,0,0,0,1,1,0,0,63,3,2,2,0.2,0.2,0.0,0,0,37,47,78.7,7,26,1,1,0,15,27.575342465753426,17,2.4,74.38125,26,22,6,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,3,1,1,0,42,1,1,0,0.0,0.0,0.0,4,0,26,36,72.2,7,22,0,1,1,29,27.613698630136987,18,1.8,68.95,14,12,14,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,0,0,1,0,62,2,2,1,0.0,0.0,0.2,5,0,38,51,74.5,7,19,0,1,0,36,27.632876712328766,19,0.9,80.8625,20,15,7,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,2,0,0,1,0,0,0,57,4,2,4,0.1,0.1,0.6,5,2,31,43,72.1,4,30,1,0,0,45,27.65753424657534,14,1.3,74.49333333333334,20,16,9,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,0,0,0,0,76,4,2,0,0.0,0.0,0.5,6,0,48,67,71.6,8,37,0,0,0,50,27.671232876712327,19,2.0,75.1625,22,20,5,0.2,0,0,1,1,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,0,0,0,0,57,3,0,1,0.0,0.0,0.1,3,1,36,48,75.0,2,30,2,3,2,64,27.70958904109589,12,1.6,71.45,16,27,14,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,0,0,0,0,61,2,1,3,0.0,0.0,0.0,1,0,44,52,84.6,6,35,1,0,0,71,27.72876712328767,10,0.1,77.65,17,18,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,0,0,0,0,0,0,0,45,3,4,0,0.0,0.0,0.0,0,0,27,34,79.4,3,21,1,0,0,78,27.747945205479454,12,2.3,78.79333333333334,16,19,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,4,4,0,90,0,1,0,0,3,0,0,0,61,3,1,1,0.1,0.1,0.1,2,1,36,46,78.3,3,27,1,1,0,85,27.767123287671232,15,2.6,68.0375,16,21,7,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0
267,5,5,0,75,0,0,0,0,1,0,0,0,75,0,0,0,0.1,0.1,0.0,0,0,60,70,85.7,2,43,0,0,0,1,32.73972602739726,10,1.5,79.9375,21,18,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,0,0,0,0,86,0,1,1,0.0,0.0,0.0,1,0,76,79,96.2,4,55,1,1,0,8,32.75890410958904,14,2.1,81.125,17,24,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,0,0,0,0,111,1,1,2,0.0,0.0,0.4,3,0,100,104,96.2,12,71,2,0,0,15,32.778082191780825,22,1.9000000000000001,73.825,18,28,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,1,0,0,0,96,0,1,0,0.1,0.1,0.0,0,0,83,93,89.2,6,49,0,0,0,29,32.81643835616438,21,1.7000000000000002,80.5,19,28,14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,0,0,1,0,109,0,1,0,0.0,0.0,0.0,2,0,99,108,91.7,19,73,2,0,0,37,32.83835616438356,14,0.9,80.18666666666667,12,35,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,0,0,1,0,119,0,2,2,0.0,0.0,0.0,1,0,98,111,88.3,5,83,0,0,0,43,32.85479452054795,15,1.0,81.83125,16,16,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,0,0,0,0,56,0,1,2,0.0,0.0,0.0,1,1,44,50,88.0,7,34,2,0,0,51,32.87671232876713,11,1.8,75.05625,12,18,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
267,5,5,0,90,0,0,0,0,1,0,0,0,42,2,0,2,0.1,0.1,0.0,0,0,27,30,90.0,1,16,1,0,0,64,32.912328767123284,10,1.2000000000000002,76.75,25,8,13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,9,20,0,69,0,0,0,0,0,0,1,0,38,0,1,4,0.0,0.0,0.0,1,0,17,30,56.7,3,13,2,1,0,1,19.942465753424656,3,0.2,63.864285714285714,16,8,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,22,0,0,0,0,0,0,0,0,20,0,0,2,0.0,0.0,0.1,2,1,15,17,88.2,2,13,0,0,0,9,19.964383561643835,14,1.8,77.825,21,19,8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,23,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,7,9,77.8,0,4,0,0,0,16,19.983561643835618,9,1.8,72.95333333333333,17,9,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,90,0,0,0,0,0,0,0,0,99,2,0,1,0.0,0.0,0.1,1,0,81,91,89.0,13,68,5,2,2,30,20.019178082191782,14,1.5,83.425,14,26,14,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0
268,9,20,0,45,0,0,0,0,0,0,0,0,50,1,2,0,0.0,0.0,0.1,3,0,41,44,93.2,2,32,3,0,0,36,20.035616438356165,16,1.4,84.35,9,15,6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,90,0,0,0,0,0,0,0,0,53,0,1,2,0.0,0.0,0.1,3,0,31,47,66.0,3,27,2,1,1,43,20.054794520547944,10,1.6,79.99285714285715,15,14,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,90,0,0,0,0,0,0,1,0,108,2,1,3,0.0,0.0,0.1,3,0,76,96,79.2,5,59,0,0,0,50,20.073972602739726,13,2.1,84.03999999999999,25,28,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,89,0,0,0,0,0,0,1,0,93,5,0,0,0.0,0.0,0.1,3,0,71,84,84.5,10,67,1,0,0,64,20.112328767123287,21,2.0,76.2625,25,27,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,88,0,1,0,0,0,0,0,0,75,2,1,2,0.0,0.0,1.2,6,1,54,68,79.4,2,32,0,0,0,72,20.134246575342466,11,1.8,74.1625,13,7,8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,90,0,0,0,0,0,0,0,0,57,4,1,2,0.0,0.0,0.0,0,0,30,41,73.2,0,16,0,0,0,78,20.15068493150685,9,0.5,62.40714285714286,23,10,6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,9,20,0,90,0,0,0,0,0,0,0,0,100,1,5,1,0.0,0.0,0.0,2,0,76,90,84.4,12,57,2,1,0,86,20.172602739726027,17,1.7,79.85714285714286,13,25,8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
269,11,19,0,73,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.2,1,0,6,12,50.0,0,14,2,0,0,1,21.523287671232875,7,0.5,75.9875,20,16,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,82,0,0,0,0,0,0,0,0,22,1,0,1,0.0,0.0,0.0,0,0,7,10,70.0,1,15,1,2,0,8,21.542465753424658,1,0.3,76.709375,17,3,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,80,1,0,0,0,4,2,0,0,18,1,0,0,0.2,0.2,0.0,2,0,3,5,60.0,0,7,2,1,1,15,21.561643835616437,11,0.5,76.92666666666668,13,13,7,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,58,0,0,0,0,1,0,0,0,13,0,1,0,0.2,0.2,0.0,0,0,1,3,33.3,0,10,1,2,1,29,21.6,6,0.30000000000000004,58.38125,25,11,14,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,72,0,0,0,0,1,0,1,0,16,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,2,10,0,2,1,36,21.61917808219178,13,1.6,80.73125,17,13,7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,89,2,0,0,0,3,3,1,0,18,0,0,1,0.6,0.6,0.0,3,1,4,8,50.0,0,18,4,1,1,44,21.64109589041096,15,1.1,76.13125,18,16,8,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,82,1,0,0,0,2,2,0,0,18,1,0,0,0.1,0.1,0.1,2,0,4,8,50.0,0,13,2,2,1,50,21.65753424657534,9,0.5,75.63125,15,21,6,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,78,0,0,0,0,3,0,0,0,24,0,0,2,0.2,0.2,0.0,2,0,9,12,75.0,1,12,1,4,1,64,21.695890410958903,13,1.3,81.4125,12,11,14,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,18,1,0,0,0,2,1,0,0,6,0,0,0,0.2,0.2,0.0,0,0,0,1,0.0,0,4,1,0,0,71,21.715068493150685,11,1.4,62.5125,13,12,7,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,74,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,3,0,6,7,85.7,3,10,2,5,4,78,21.734246575342464,14,1.0,64.32666666666667,16,13,7,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0
269,11,19,0,69,1,1,0,0,1,1,1,0,16,0,0,0,0.9,0.9,0.3,3,1,5,7,71.4,2,12,2,1,1,86,21.756164383561643,8,1.6,66.00714285714285,17,13,8,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
270,8,6,4,90,0,0,0,0,0,0,0,0,70,3,3,0,0.0,0.0,0.0,3,0,55,62,88.7,9,51,1,0,0,0,26.578082191780823,14,2.5,83.60625,21,15,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0
270,8,6,4,90,0,0,0,0,0,0,0,0,79,1,1,1,0.0,0.0,0.0,1,0,70,73,95.9,4,66,0,0,0,8,26.6,11,1.4,81.98125,19,15,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,8,6,4,90,0,0,0,0,1,0,1,0,76,3,0,0,0.3,0.3,0.0,1,0,61,65,93.8,3,54,0,0,0,16,26.621917808219177,8,1.3,79.82666666666667,32,12,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,8,6,4,76,0,0,0,0,0,0,0,0,66,2,5,1,0.0,0.0,0.0,0,0,58,60,96.7,3,43,1,1,1,29,26.65753424657534,20,2.5,91.05625,22,27,13,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0
270,8,6,4,90,0,0,0,0,1,1,1,0,119,0,1,2,0.2,0.2,0.0,1,0,97,113,85.8,8,86,0,0,0,36,26.676712328767124,15,1.7,81.33571428571429,14,18,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,8,6,4,90,0,0,0,0,4,1,1,0,64,0,7,1,0.2,0.2,0.1,2,0,41,47,87.2,2,35,1,1,0,44,26.698630136986303,11,0.9,77.30625,27,7,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,8,6,4,90,0,0,0,0,1,1,0,0,62,3,2,2,0.0,0.0,0.0,3,0,39,50,78.0,8,21,2,0,0,64,26.753424657534246,23,1.5,80.28,24,26,20,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,8,6,4,90,0,0,0,0,0,0,0,0,76,5,0,3,0.0,0.0,0.0,0,0,56,63,88.9,2,43,0,0,0,72,26.775342465753425,18,2.4,77.78571428571429,19,17,8,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0
270,8,6,4,90,0,0,0,0,0,0,1,0,70,2,2,1,0.0,0.0,0.0,0,0,56,64,87.5,2,35,0,1,1,79,26.794520547945204,10,2.0,73.74285714285715,22,17,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,8,6,4,90,0,0,0,0,0,0,0,0,95,3,1,0,0.0,0.0,0.0,0,0,73,84,86.9,17,62,0,0,0,86,26.813698630136987,13,0.8,83.49333333333334,33,18,7,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0
271,9,25,0,21,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,1,25.865753424657534,3,0.2,63.864285714285714,16,8,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,9,25,0,68,0,0,0,0,0,0,0,0,40,2,0,0,0.0,0.0,0.0,0,0,29,35,82.9,2,19,0,2,1,9,25.887671232876713,14,1.8,77.825,21,19,8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,9,25,0,67,0,1,0,0,1,0,1,0,31,0,1,1,0.2,0.2,0.5,1,1,17,22,77.3,1,16,0,1,1,16,25.90684931506849,9,1.8,72.95333333333333,17,9,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,9,25,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,0,0,30,25.945205479452056,14,1.5,83.425,14,26,14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,9,25,0,45,0,0,0,0,0,0,0,0,34,0,0,2,0.0,0.0,0.0,0,0,26,30,86.7,2,23,0,0,0,36,25.96164383561644,16,1.4,84.35,9,15,6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,9,25,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0,72,26.057534246575344,11,1.8,74.1625,13,7,36,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,9,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,78,26.073972602739726,9,0.5,62.40714285714286,23,10,6,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
272,15,15,6,13,0,0,0,0,1,0,0,0,35,3,0,0,0.1,0.1,0.2,1,0,27,29,93.1,2,13,0,3,2,3,18.545205479452054,15,1.2,84.58823529411765,23,24,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,15,15,6,12,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,6,0,0,0,8,18.55890410958904,13,2.3000000000000003,84.0625,22,22,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,15,15,6,9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,1,6,0,0,0,16,18.58082191780822,20,1.2,80.88000000000001,22,29,8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,15,15,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,36,18.635616438356166,23,3.8000000000000003,77.625,18,34,20,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,15,15,6,14,0,0,0,0,1,0,0,0,17,1,0,0,0.0,0.0,0.0,1,0,10,13,76.9,1,10,1,2,1,44,18.65753424657534,24,4.7,84.11875,7,31,8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
273,12,12,9,73,0,0,0,0,0,0,0,0,52,2,1,1,0.0,0.0,0.2,1,0,32,45,71.1,1,27,0,0,0,1,31.076712328767123,15,2.2,80.2875,24,23,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,75,0,0,0,0,0,0,0,0,38,4,2,0,0.0,0.0,0.0,0,0,20,27,74.1,0,11,0,1,0,8,31.095890410958905,11,1.2,77.6625,22,16,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,90,0,1,0,0,0,0,0,0,57,5,2,0,0.0,0.0,0.1,1,1,33,45,73.3,1,26,0,0,0,15,31.115068493150684,10,1.5,76.71875,17,17,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,68,0,1,0,0,0,0,0,0,70,2,0,0,0.0,0.0,0.7,4,1,57,67,85.1,4,37,0,1,1,29,31.153424657534245,17,2.1,87.7125,20,15,14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,45,0,0,0,0,0,0,0,0,27,0,0,2,0.0,0.0,0.0,0,0,18,22,81.8,2,13,0,1,1,36,31.172602739726027,9,1.7000000000000002,86.9625,15,23,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,83,0,0,0,0,0,0,1,0,61,3,2,4,0.0,0.0,0.0,0,0,43,50,86.0,2,39,0,0,0,44,31.194520547945206,7,0.7000000000000001,85.53125,15,18,8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,84,0,0,0,0,1,0,0,0,60,4,2,0,0.0,0.0,0.0,2,0,34,50,68.0,0,32,2,0,0,51,31.213698630136985,11,0.4,80.48571428571428,12,21,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,90,0,0,0,0,3,1,1,0,48,0,1,2,0.2,0.2,0.0,1,0,29,37,78.4,2,20,2,0,0,64,31.24931506849315,14,1.6,82.3125,11,20,13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,70,0,0,0,0,0,0,1,0,39,2,3,0,0.0,0.0,0.3,2,0,29,34,85.3,1,21,0,1,0,71,31.268493150684932,18,1.8,78.325,11,18,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,90,0,0,0,0,1,0,0,0,72,1,1,2,0.0,0.0,0.8,4,0,39,58,67.2,2,39,1,2,0,79,31.29041095890411,12,1.9,78.8,19,13,8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,12,12,9,73,0,0,0,0,1,0,0,0,35,1,0,0,0.2,0.2,0.2,3,0,21,28,75.0,0,13,0,1,1,85,31.306849315068494,12,1.5,78.08125,16,14,6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
274,0,10,8,72,1,0,1,1,0,0,1,0,66,0,0,2,0.8,0.0,0.0,4,1,47,58,81.0,8,38,0,0,0,1,26.975342465753425,13,2.3000000000000003,78.73125,14,20,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,0,10,8,90,0,0,0,0,3,0,0,0,59,5,1,1,0.1,0.1,0.0,5,1,35,46,76.1,3,19,2,1,1,8,26.994520547945207,18,1.5,69.25625,20,19,7,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0
274,0,10,8,90,0,0,0,0,0,0,0,0,76,2,1,2,0.0,0.0,0.0,2,0,58,68,85.3,8,53,0,2,2,15,27.01095890410959,10,0.7000000000000001,75.175,11,17,7,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0
274,0,10,8,45,0,0,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.1,1,0,19,29,65.5,2,17,0,0,0,29,27.04931506849315,11,0.7,68.30625,18,12,14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0
274,0,10,8,72,0,0,0,0,2,0,0,0,57,0,0,0,0.1,0.1,0.0,2,0,32,47,68.1,6,39,2,3,1,36,27.068493150684933,15,0.8,83.79375,16,30,7,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0
274,0,10,8,75,0,0,0,0,1,0,0,0,55,1,1,1,0.0,0.0,0.0,3,0,34,44,77.3,7,27,2,1,1,43,27.087671232876712,19,0.9,73.33125,17,18,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
